symbol;ticker_pesos;moneda;securityType;sufijo;clase_liquidacion;segmento;cotiza;panel;codigoIsin;tipoEspecie;insType;emisor
PHC4Y;PHC4O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0585258590;Obligaciones Negociables;BOND;Puente Hnos. S.A.
PHC4Z;PHC4O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0585258590;Obligaciones Negociables;BOND;Puente Hnos. S.A.
PJS1C;PJS1O;cable;CORP;C;primary;;True;Oblig. Negociables;;;;
PLC1C;PLC1O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0502588418;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC1D;PLC1O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0502588418;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC1O;PLC1O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0502588418;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC1X;PLC1O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0502588418;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC1Y;PLC1O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0502588418;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC1Z;PLC1O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0502588418;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC2C;PLC2O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0036431960;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC2D;PLC2O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0036431960;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC2O;PLC2O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0036431960;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC2Y;PLC2O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0036431960;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC3C;PLC3O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0808016403;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC3D;PLC3O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0808016403;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC3O;PLC3O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0808016403;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC3X;PLC3O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0808016403;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC3Y;PLC3O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0808016403;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC3Z;PLC3O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0808016403;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC4C;PLC4O;cable;CORP;C;primary;;True;Oblig. Negociables;USP7924AAA62;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC4D;PLC4O;MEP;CORP;D;primary;;True;Oblig. Negociables;USP7924AAA62;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC4O;PLC4O;ARS;CORP;O;primary;;True;Oblig. Negociables;USP7924AAA62;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC4X;PLC4O;ARS;CORP;X;especial;;False;Oblig. Negociables;USP7924AAA62;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC4Y;PLC4O;MEP;CORP;Y;especial;;False;Oblig. Negociables;USP7924AAA62;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC4Z;PLC4O;cable;CORP;Z;especial;;False;Oblig. Negociables;USP7924AAA62;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC5C;PLC5O;cable;CORP;C;primary;;True;Oblig. Negociables;USP7924AAC29;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC5D;PLC5O;MEP;CORP;D;primary;;True;Oblig. Negociables;USP7924AAC29;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC5O;PLC5O;ARS;CORP;O;primary;;True;Oblig. Negociables;USP7924AAC29;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC5X;PLC5O;ARS;CORP;X;especial;;False;Oblig. Negociables;USP7924AAC29;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC5Y;PLC5O;MEP;CORP;Y;especial;;False;Oblig. Negociables;USP7924AAC29;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC5Z;PLC5O;cable;CORP;Z;especial;;False;Oblig. Negociables;USP7924AAC29;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC6C;PLC6O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0559091100;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC6D;PLC6O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0559091100;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC6O;PLC6O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0559091100;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC6X;PLC6O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0559091100;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC6Y;PLC6O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0559091100;Obligaciones Negociables;BOND;Pluspetrol S.A.
PLC6Z;PLC6O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0559091100;Obligaciones Negociables;BOND;Pluspetrol S.A.
PM1DP;PM1DO;MEP;CORP;P;otro;;False;Oblig. Negociables;;;;
PM31P;PM31O;ARS;CORP;P;otro;;False;Oblig. Negociables;AR0822041072;Oblig. Negociables PYMES;BOND;PRO-DE-MAN S.A.
PN34C;PN34O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0770773957;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN34D;PN34O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0770773957;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN34O;PN34O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0770773957;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN35C;PN35O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0623274765;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN35D;PN35O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0623274765;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN35O;PN35O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0623274765;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN35X;PN35O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0623274765;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN35Y;PN35O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0623274765;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN35Z;PN35O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0623274765;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN36C;PN36O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0677571967;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN36D;PN36O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0677571967;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN36O;PN36O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0677571967;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN36X;PN36O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0677571967;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN36Y;PN36O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0677571967;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN36Z;PN36O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0677571967;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN37C;PN37O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0098578880;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN37D;PN37O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0098578880;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN37O;PN37O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0098578880;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN37X;PN37O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0098578880;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN37Y;PN37O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0098578880;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN37Z;PN37O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0098578880;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN38C;PN38O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0554009248;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN38D;PN38O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0554009248;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN38O;PN38O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0554009248;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN38X;PN38O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0554009248;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN38Y;PN38O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0554009248;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN38Z;PN38O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0554009248;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN40C;PN40O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0351070781;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN40D;PN40O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0351070781;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN40O;PN40O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0351070781;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN40X;PN40O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0351070781;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN40Y;PN40O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0351070781;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN40Z;PN40O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0351070781;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN41C;PN41O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0299198264;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN41D;PN41O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0299198264;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN41O;PN41O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0299198264;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN41Y;PN41O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0299198264;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN42C;PN42O;cable;CORP;C;primary;;True;Oblig. Negociables;AR0081130814;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN42D;PN42O;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0081130814;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN42O;PN42O;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0081130814;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN42X;PN42O;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0081130814;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN42Y;PN42O;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0081130814;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN42Z;PN42O;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0081130814;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN43C;PN43O;cable;CORP;C;primary;;True;Oblig. Negociables;USE7S78BAD49;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN43D;PN43O;MEP;CORP;D;primary;;True;Oblig. Negociables;USE7S78BAD49;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN43O;PN43O;ARS;CORP;O;primary;;True;Oblig. Negociables;USE7S78BAD49;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN43X;PN43O;ARS;CORP;X;especial;;False;Oblig. Negociables;USE7S78BAD49;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN43Y;PN43O;MEP;CORP;Y;especial;;False;Oblig. Negociables;USE7S78BAD49;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PN43Z;PN43O;cable;CORP;Z;especial;;False;Oblig. Negociables;USE7S78BAD49;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNDCC;PNDCO;cable;CORP;C;primary;;True;Oblig. Negociables;USE7S78BAB82;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNDCD;PNDCO;MEP;CORP;D;primary;;True;Oblig. Negociables;USE7S78BAB82;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNDCO;PNDCO;ARS;CORP;O;primary;;True;Oblig. Negociables;USE7S78BAB82;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNDCX;PNDCO;ARS;CORP;X;especial;;False;Oblig. Negociables;USE7S78BAB82;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNDCY;PNDCO;MEP;CORP;Y;especial;;False;Oblig. Negociables;USE7S78BAB82;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNDCZ;PNDCO;cable;CORP;Z;especial;;False;Oblig. Negociables;USE7S78BAB82;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNECC;PNECO;cable;CORP;C;primary;;True;Oblig. Negociables;ARAXIO5600L2;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNECD;PNECO;MEP;CORP;D;primary;;True;Oblig. Negociables;ARAXIO5600L2;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNECO;PNECO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARAXIO5600L2;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNECX;PNECO;ARS;CORP;X;especial;;False;Oblig. Negociables;ARAXIO5600L2;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNECY;PNECO;MEP;CORP;Y;especial;;False;Oblig. Negociables;ARAXIO5600L2;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNECZ;PNECO;cable;CORP;Z;especial;;False;Oblig. Negociables;ARAXIO5600L2;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNFCC;PNFCO;cable;CORP;C;primary;;True;Oblig. Negociables;ARAXIO5600M0;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNFCD;PNFCO;MEP;CORP;D;primary;;True;Oblig. Negociables;ARAXIO5600M0;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNFCO;PNFCO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARAXIO5600M0;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNFCX;PNFCO;ARS;CORP;X;especial;;False;Oblig. Negociables;ARAXIO5600M0;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNFCY;PNFCO;MEP;CORP;Y;especial;;False;Oblig. Negociables;ARAXIO5600M0;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNICC;PNICO;cable;CORP;C;primary;;True;Oblig. Negociables;ARAXIO5600Q1;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNICD;PNICO;MEP;CORP;D;primary;;True;Oblig. Negociables;ARAXIO5600Q1;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNICO;PNICO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARAXIO5600Q1;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNICX;PNICO;ARS;CORP;X;especial;;False;Oblig. Negociables;ARAXIO5600Q1;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNJCC;PNJCO;cable;CORP;C;primary;;True;Oblig. Negociables;ARAXIO5600P3;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNJCD;PNJCO;MEP;CORP;D;primary;;True;Oblig. Negociables;ARAXIO5600P3;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNJCO;PNJCO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARAXIO5600P3;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNJCX;PNJCO;ARS;CORP;X;especial;;False;Oblig. Negociables;ARAXIO5600P3;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNJCY;PNJCO;MEP;CORP;Y;especial;;False;Oblig. Negociables;ARAXIO5600P3;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNJCZ;PNJCO;cable;CORP;Z;especial;;False;Oblig. Negociables;ARAXIO5600P3;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNRCD;PNRCO;MEP;CORP;D;primary;;True;Oblig. Negociables;ARAXIO5600X7;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNRCO;PNRCO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARAXIO5600X7;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNRCX;PNRCO;ARS;CORP;X;especial;;False;Oblig. Negociables;ARAXIO5600X7;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNRCZ;PNRCO;cable;CORP;Z;especial;;False;Oblig. Negociables;ARAXIO5600X7;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNXCC;PNXCO;cable;CORP;C;primary;;True;Oblig. Negociables;USE7S78BAC65;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNXCD;PNXCO;MEP;CORP;D;primary;;True;Oblig. Negociables;USE7S78BAC65;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNXCO;PNXCO;ARS;CORP;O;primary;;True;Oblig. Negociables;USE7S78BAC65;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNXCX;PNXCO;ARS;CORP;X;especial;;False;Oblig. Negociables;USE7S78BAC65;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNXCY;PNXCO;MEP;CORP;Y;especial;;False;Oblig. Negociables;USE7S78BAC65;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNXCZ;PNXCO;cable;CORP;Z;especial;;False;Oblig. Negociables;USE7S78BAC65;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNZCC;PNZCO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0614200928;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNZCD;PNZCO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0614200928;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNZCO;PNZCO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0614200928;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNZCX;PNZCO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0614200928;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNZCY;PNZCO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0614200928;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PNZCZ;PNZCO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0614200928;Obligaciones Negociables;BOND;PAN AMERICAN ENERGY, S.L. SUCURSAL ARGENTINA
PQCKO;PQCKO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARPETQ5600H0;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCKX;PQCKO;ARS;CORP;X;especial;;False;Oblig. Negociables;ARPETQ5600H0;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCKY;PQCKO;MEP;CORP;Y;especial;;False;Oblig. Negociables;ARPETQ5600H0;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCKZ;PQCKO;cable;CORP;Z;especial;;False;Oblig. Negociables;ARPETQ5600H0;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCOD;PQCOO;MEP;CORP;D;primary;;True;Oblig. Negociables;ARPETQ5600N8;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCOO;PQCOO;ARS;CORP;O;primary;;True;Oblig. Negociables;ARPETQ5600N8;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCOX;PQCOO;ARS;CORP;X;especial;;False;Oblig. Negociables;ARPETQ5600N8;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCOY;PQCOO;MEP;CORP;Y;especial;;False;Oblig. Negociables;ARPETQ5600N8;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCOZ;PQCOO;cable;CORP;Z;especial;;False;Oblig. Negociables;ARPETQ5600N8;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCQC;PQCQO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0761744397;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCQD;PQCQO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0761744397;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCQO;PQCQO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0761744397;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCQX;PQCQO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0761744397;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCQY;PQCQO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0761744397;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCQZ;PQCQO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0761744397;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCRC;PQCRO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0530125704;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCRD;PQCRO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0530125704;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCRO;PQCRO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0530125704;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCRX;PQCRO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0530125704;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCRY;PQCRO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0530125704;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCRZ;PQCRO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0530125704;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCSC;PQCSO;cable;CORP;C;primary;;True;Oblig. Negociables;AR0309447628;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCSD;PQCSO;MEP;CORP;D;primary;;True;Oblig. Negociables;AR0309447628;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCSO;PQCSO;ARS;CORP;O;primary;;True;Oblig. Negociables;AR0309447628;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCSX;PQCSO;ARS;CORP;X;especial;;False;Oblig. Negociables;AR0309447628;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCSY;PQCSO;MEP;CORP;Y;especial;;False;Oblig. Negociables;AR0309447628;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
PQCSZ;PQCSO;cable;CORP;Z;especial;;False;Oblig. Negociables;AR0309447628;Obligaciones Negociables;BOND;PETROQUIMICA COMODORO RIVADAVIA S.A.
